date,ws_1,ws_2,ws_3,ws_4,di_1,di_2,di_3,di_4
9/2/2008 9:00,0.848,5.667,1.758,2.183,259.925,292.858,253.45,224.465
9/2/2008 10:00,3.801,8.746,5.483,4.418,334.942,338.492,323.817,333.275
9/2/2008 11:00,6.932,9.448,6.9,6.307,345.958,321.182,343.35,317.539
9/2/2008 12:00,7.181,10.621,7.329,7.171,236.26,267.092,353.458,235.745
9/2/2008 13:00,7.751,11.982,8.371,9.014,92.727,64.16,293.928,208.098
9/2/2008 14:00,8.267,12.467,8.84,10.27,7.466,38.734,63.296,151.501
9/2/2008 15:00,9.504,12.582,9.469,10.79,63.487,8.485,152.866,63.731
9/2/2008 16:00,9.598,12.197,10.081,10.731,94.518,6.261,151.852,66.023
9/2/2008 17:00,9.45,11.434,9.39,9.461,9.602,9.927,9.936,17.17
9/2/2008 18:00,8.246,10.493,8.664,7.733,9.037,18.828,20.265,21.299
9/2/2008 19:00,7.525,8.947,7.316,6.264,25.183,14.589,20.447,12.933
9/2/2008 20:00,5.377,6.669,5.897,4.882,16.431,64.598,13.778,9.89
9/2/2008 21:00,4.568,6.514,4.981,4.307,123.665,61.121,6.749,4.448
9/2/2008 22:00,5.103,5.884,5.421,5.326,321.863,6.782,266.719,180.184
9/2/2008 23:00,5.247,6.488,6.249,6.473,120.756,12.568,9.5,35.349
9/3/2008 0:00,6.112,8.698,6.727,6.844,11.004,12.676,10.379,8.377
9/3/2008 1:00,6.05,8.013,6.822,7.207,9.44,11.238,7.777,9.841
9/3/2008 2:00,6.758,8.653,7.352,7.933,10.98,10.436,36.424,34.713
9/3/2008 3:00,6.938,9.283,7.571,7.423,92.513,32.826,93.221,9.32
9/3/2008 4:00,7.628,10.084,8.218,8.331,120.876,64.581,36.266,92.699
9/3/2008 5:00,7.419,9.489,7.838,8.361,4.604,6.404,35.364,63.616
9/3/2008 6:00,7.758,8.139,7.791,7.462,179.582,8.815,64.825,35.474
9/3/2008 7:00,7.912,8.927,7.591,7.917,35.237,34.99,62.985,149.831
9/3/2008 8:00,7.531,9.038,6.967,7.448,6.784,150.622,238.956,92.586
9/3/2008 9:00,7.104,8.762,7.241,7.154,211.036,35.581,93.305,208.688
9/3/2008 10:00,6.587,8.994,7.021,6.826,238.549,208.992,121.415,149.244
9/3/2008 11:00,6.747,7.916,6.635,7.117,180.399,65.091,323.975,262.434
9/3/2008 12:00,6.965,7.256,6.237,7.411,326.291,266.912,323.21,265.516
9/3/2008 13:00,6.562,7.412,6.305,5.885,121.084,95.007,320.228,343.508
9/3/2008 14:00,4.857,7.313,6.582,5.579,178.778,8.637,237.884,121.781
9/3/2008 15:00,4.969,6.792,6.04,5.304,41.528,14.044,38.616,72.888
9/3/2008 16:00,4.319,5.443,5.006,5.023,153.33,18.378,7.5,102.208
9/3/2008 17:00,4.216,4.563,3.935,3.97,41.289,17.988,10.923,23.234
9/3/2008 18:00,3.618,3.893,2.925,3.051,20.044,16.537,20.324,23.287
9/3/2008 19:00,3.425,3.327,1.878,3.399,27.57,67.8,53.24,31.221
9/3/2008 20:00,2.849,2.569,2.192,2.741,51.193,28.81,74.993,40.072
9/3/2008 21:00,2.313,2.797,2.738,2.364,51.659,35.149,49.67,36.638
9/3/2008 22:00,2.516,2.707,2.292,2.486,40.013,27.361,30.433,42.728
9/3/2008 23:00,2.453,2.276,1.811,2.131,38.328,20.818,24.428,38.273
9/4/2008 0:00,1.916,2.189,1.886,1.881,15.411,9.067,294.805,153.84
9/4/2008 1:00,1.85,2.268,1.625,2.387,13.2,209.448,149.259,121.661
9/4/2008 2:00,1.709,0.961,1.504,1.939,267.508,292.142,142.087,350.592
9/4/2008 3:00,1.946,0.481,0.709,1.067,300.292,187.728,174.633,320.592
9/4/2008 4:00,1.515,1.795,2.143,2.5,276,262.742,263.433,297.433
9/4/2008 5:00,2.112,1.677,1.503,2.557,290.517,263.175,276.3,288.367
9/4/2008 6:00,2.198,2.055,2.211,2.437,289.808,290.55,323.617,307.142
9/4/2008 7:00,1.445,2.039,1.384,2.214,324.742,310.117,327.142,316.225
9/4/2008 8:00,1.7,1.864,1.655,1.935,334.175,308.258,325.792,323.558
9/4/2008 9:00,1.377,2.664,1.897,1.937,314.346,293.175,295.317,298.567
9/4/2008 10:00,1.18,2.23,2.399,1.68,289.717,282.5,283.275,276.167
9/4/2008 11:00,1.106,2.239,2.024,1.981,219.621,285.067,278.05,331.575
9/4/2008 12:00,1.04,1.707,1.757,1.881,257.613,249.058,265.542,316.425
9/4/2008 13:00,1.773,2.059,1.168,1.56,132.269,193.733,181.401,195.017
9/4/2008 14:00,2.329,2.026,1.217,1.947,77.95,115.696,145.469,137.475
9/4/2008 15:00,3.348,2.09,1.637,2.643,149.942,194.15,124.292,131.106
9/4/2008 16:00,3.91,2.659,1.698,3.184,134.717,181.558,178.092,125.775
9/4/2008 17:00,3.99,3.248,1.743,4.165,160.517,166.983,159.492,116.133
9/4/2008 18:00,4.112,3.809,2.498,4.041,144.758,147.217,124.158,120.883
9/4/2008 19:00,3.94,4.187,2.652,3.85,146.8,135.208,122.1,138.742
9/4/2008 20:00,3.49,3.164,3.119,3.675,143.758,123.242,110.567,144.45
9/4/2008 21:00,3.486,3.424,3.112,3.641,139.35,129.242,121.75,140.408
9/4/2008 22:00,3.595,3.674,3.109,4.033,136.333,135.417,117.8,137.183
9/4/2008 23:00,4.117,3.32,2.838,3.583,136.483,136.175,123.05,139.75
9/5/2008 0:00,4.212,3.761,2.339,3.951,144.425,142.842,122.125,145.95
9/5/2008 1:00,4.609,3.393,2.017,3.336,154.525,153.383,136.058,151.558
9/5/2008 2:00,4.249,4.419,2.35,3.121,161.467,160.467,149.625,153.1
9/5/2008 3:00,3.748,4.733,2.821,3.427,170.192,166.1,157.175,160.942
9/5/2008 4:00,3.581,4.407,2.808,3.73,173.017,172.392,163.275,168.908
9/5/2008 5:00,3.768,4.31,2.542,3.722,173.8,172.925,166.183,180.158
9/5/2008 6:00,2.981,4.663,2.749,4.311,185.392,190.85,186.517,185.7
9/5/2008 7:00,3.206,5.294,2.492,3.673,202.508,191.883,204.183,202.583
9/5/2008 8:00,3.872,6.145,4.223,6.099,209.975,195.5,201.1,195.85
9/5/2008 9:00,5.624,6.878,6.287,8.043,199.183,197.417,195.55,195.475
9/5/2008 10:00,7.179,7.871,7.654,8.292,198.325,195.692,196.292,195.492
9/5/2008 11:00,7.648,8.227,6.862,7.701,201.992,202.133,206.175,195.9
9/5/2008 12:00,7.021,6.73,5.816,6.993,196.467,205.158,210.975,198.275
9/5/2008 13:00,6.391,5.875,5.355,6.496,206.958,206.608,216.35,199.375
9/5/2008 14:00,6.021,4.918,5.001,5.779,216.408,204.842,213.692,202.042
9/5/2008 15:00,5.241,4.879,4.772,5.68,214.8,212.966,212.658,195.225
9/5/2008 16:00,5.541,6.573,3.82,6.542,206.708,56.487,154.425,180.625
9/5/2008 17:00,5.967,6.196,4.638,6.223,196.775,47.088,106.55,170.867
9/5/2008 18:00,7.174,5.527,3.518,5.621,181.9,70.488,117.142,172.283
9/5/2008 19:00,6.034,4.723,2.542,2.922,177.758,59.453,66.301,125.258
9/5/2008 20:00,3.568,5.272,3.668,3.836,176.883,48.729,48.933,69.606
9/5/2008 21:00,2.139,5.101,3.353,2.379,141.565,44.269,42.414,66.117
9/5/2008 22:00,3.326,4.433,3.252,1.858,78.542,33.018,39.614,156.006
9/5/2008 23:00,2.353,4.711,2.824,1.89,82.967,19.507,50.845,289.258
9/6/2008 0:00,1.457,4.227,3.103,1.8,110.692,41.511,15.785,199.932
9/6/2008 1:00,2.163,3.813,2.837,2.506,271.467,310.854,147.626,221.241
9/6/2008 2:00,3.842,3.942,2.888,2.736,344.375,318.806,169.824,340.1
9/6/2008 3:00,2.987,3.712,3.013,1.959,337.892,94.713,10.387,347.708
9/6/2008 4:00,3.318,3.832,2.548,2.745,314.542,338.475,231.711,306.358
9/6/2008 5:00,3.695,4.117,3.282,2.765,317.567,335.142,330.175,315.442
9/6/2008 6:00,3.736,4.082,3.59,3.582,329.575,335.325,306.489,317
9/6/2008 7:00,3.291,2.132,2.492,3.528,334.008,262.518,308.439,317.717
9/6/2008 8:00,3.242,1.983,2.895,2.314,327.258,254.615,328.367,325.875
9/6/2008 9:00,2.258,1.286,2.04,2.154,318.508,271.089,335.908,281.775
9/6/2008 10:00,1.442,1.085,1.635,3.753,286.408,262.833,279.967,227.183
9/6/2008 11:00,4.312,3.516,3.577,5.561,206.775,228.65,231.483,201.667
9/6/2008 12:00,5.902,5.825,3.734,6.518,196.567,202.642,201.842,194.1
9/6/2008 13:00,5.772,6.756,5.674,7.346,195,191.433,187.283,191.208
9/6/2008 14:00,6.091,6.786,6.203,6.855,185.9,188.467,193.008,197.267
9/6/2008 15:00,5.943,6.633,6.184,7.478,187.358,183.35,195.4,182.45
9/6/2008 16:00,5.811,7.158,6.096,7.681,187.308,177.492,196.708,192.017
9/6/2008 17:00,6.429,7.108,6.121,7.401,181.7,177.475,178.333,179
9/6/2008 18:00,6.254,7.06,4.697,6.107,194.067,176.975,170.033,177.25
9/6/2008 19:00,4.978,5.637,3.73,4.61,188.45,168.558,163.642,169.642
9/6/2008 20:00,3.902,4.972,4.416,5.534,165.55,159.817,157.917,158.192
9/6/2008 21:00,5.832,5.164,3.67,6.563,164.358,168.342,157.792,164.858
9/6/2008 22:00,5.765,5.104,3.044,6.234,160.442,164.667,155.133,170.792
9/6/2008 23:00,6.184,4.657,2.492,6.47,168.367,164.692,158.092,173.008
9/7/2008 0:00,4.835,4.606,2.706,4.344,184.033,178.133,170.55,183.883
9/7/2008 1:00,4.348,2.94,2.761,2.935,195.783,106.747,90.283,176.967
9/7/2008 2:00,2.945,2.68,2.81,3.485,184.033,85.223,65.315,188.625
9/7/2008 3:00,1.571,2.861,2.854,1.572,162.333,107.308,40.918,149.508
9/7/2008 4:00,1.607,2.747,2.107,2.015,157.758,61.787,73.088,180.325
9/7/2008 5:00,2.137,2.645,2.813,1.247,167.925,210.621,41.208,243.758
9/7/2008 6:00,2.001,3.002,2.981,2.51,243.325,107.564,54.703,24.741
9/7/2008 7:00,1.957,3.998,3.769,3.205,77.096,55.143,46.08,46.362
9/7/2008 8:00,2.474,4.717,3.881,3.27,65.156,75.799,60.165,52.583
9/7/2008 9:00,3.416,4.336,3.269,3.493,91.083,98.683,84.47,94.355
9/7/2008 10:00,5.645,3.902,3.265,4.941,144.408,114.05,103.875,137.825
9/7/2008 11:00,6.859,5.04,3.591,6.145,157.317,142.933,134.658,155.192
9/7/2008 12:00,6.686,6.267,5.426,6.767,156.067,162.425,158.167,152.8
9/7/2008 13:00,7.071,6.728,6.39,7.293,150.933,167.017,154.717,158.675
9/7/2008 14:00,7.515,7.585,6.587,7.605,160.858,159.867,154.533,156.817
9/7/2008 15:00,7.841,7.448,6.812,8.354,160.667,163.992,160.35,160.492
9/7/2008 16:00,8.528,8.562,7.338,8.668,157.558,165.2,157.517,169.158
9/7/2008 17:00,7.759,8.628,6.274,7.837,162.942,170.025,155.958,167.567
9/7/2008 18:00,8.494,6.892,5.116,6.881,163.367,168.892,170.892,166.867
9/7/2008 19:00,6.311,5.202,3.765,4.498,160.683,164.058,163.175,155.967
9/7/2008 20:00,4.366,5.491,2.164,3.65,144.408,159.875,152.192,147.25
9/7/2008 21:00,3.631,4.74,2.359,3.251,151.508,165.692,160.425,158.475
9/7/2008 22:00,2.425,2.501,1.965,2.693,153.492,189.667,160.492,158.842
9/7/2008 23:00,1.748,2.518,1.662,1.301,138.983,187.117,166.85,160
9/8/2008 0:00,0.89,2.536,1.111,1.793,185.25,213.667,234.775,158.725
9/8/2008 1:00,1.665,3.403,1.389,1.778,282.525,198.625,259.767,231.133
9/8/2008 2:00,1.91,3.708,2.284,1.526,202.542,178.833,186.858,248.9
9/8/2008 3:00,2.559,1.67,1.744,3.478,168.967,185.308,156.325,157.333
9/8/2008 4:00,3.701,0.285,1.017,1.662,158.275,122.399,116.567,183.742
9/8/2008 5:00,1.981,1.546,0.774,2.359,171.192,123.192,200.888,191.858
9/8/2008 6:00,0.679,1.893,0.821,1.734,243.842,158.542,148.492,172.967
9/8/2008 7:00,0.578,1.715,1.042,1.436,213.713,133.875,154.093,130.617
9/8/2008 8:00,1.325,1.853,1.603,2.212,121.242,120.367,75.218,155.467
9/8/2008 9:00,2.032,1.123,2.168,1.931,177.975,105.859,105.083,109.162
9/8/2008 10:00,2.749,1.913,2.698,2.486,220.133,128.553,122.325,81.866
9/8/2008 11:00,2.619,4.342,2.925,3.877,176.025,151.25,177.767,85.78
9/8/2008 12:00,5.077,4.561,3.247,5.067,71.285,154.5,152.175,66.214
9/8/2008 13:00,6.896,4.507,5.185,6.518,74.002,124.892,110.1,73.04
9/8/2008 14:00,6.891,4.895,5.176,5.832,74.493,97.775,81.754,71.189
9/8/2008 15:00,5.664,5.404,5.432,4.815,61.804,76.213,74.581,66.08
9/8/2008 16:00,5.661,5.713,4.629,4.793,57.735,60.53,64.774,59.716
9/8/2008 17:00,6.077,5.171,3.916,4.856,63.952,54.181,51.249,54.717
9/8/2008 18:00,6.241,6.87,4.626,4.876,56.654,46.053,55.875,57.129
9/8/2008 19:00,4.6,8.698,4.38,4.275,63.025,23.338,51.862,44.257
9/8/2008 20:00,3.435,8.197,6.103,4.968,49.357,20.062,17.233,42.065
9/8/2008 21:00,5.241,7.899,5.586,6.571,39.823,20.388,16.999,17.939
9/8/2008 22:00,6.829,7.141,5.861,6.032,23.366,14.308,45.498,10.309
9/8/2008 23:00,5.697,6.362,5.29,5.652,18.453,11.828,10.714,14.007
9/9/2008 0:00,5.523,5.812,5.122,5.205,16.669,24.028,15.813,11.212
9/9/2008 1:00,4.811,6.26,4.986,5.591,14.476,36.484,34.951,34.498
9/9/2008 2:00,5.212,6.416,4.38,5.647,152.574,207.346,8.637,5.978
9/9/2008 3:00,4.958,5.884,4.378,5.408,10.012,180.341,122.093,7.15
9/9/2008 4:00,4.438,5.358,3.972,4.479,91.107,65.865,123.351,15.005
9/9/2008 5:00,4.105,5.368,4.378,4.286,208.807,294.033,266.554,234.729
9/9/2008 6:00,4.277,4.921,3.706,3.881,32.782,344.517,352.008,208.12
9/9/2008 7:00,3.673,4.156,3.974,3.993,180.767,65.665,297.425,91.215
9/9/2008 8:00,3.687,3.756,3.666,4.207,352.825,41.198,180.413,179.633
9/9/2008 9:00,3.447,3.543,3.1,3.257,152.425,122.008,6.395,47.483
9/9/2008 10:00,2.803,3.257,2.883,3.056,179.083,12.513,40.481,16.59
9/9/2008 11:00,2.303,1.836,2.035,2.21,95.704,18.919,36.49,33.119
9/9/2008 12:00,2.114,1.079,1.019,1.853,45.009,127.583,65.226,76.638
9/9/2008 13:00,2.297,1.685,1.592,1.644,101.408,135.183,96.147,89.98
9/9/2008 14:00,3.052,2.748,2.388,3.246,130.625,168.117,147.35,132.508
9/9/2008 15:00,3.326,3.367,3.319,2.685,147.725,169.392,140.833,150.583
9/9/2008 16:00,3.169,4.347,3.676,3.003,141.117,165.8,148.658,145.125
9/9/2008 17:00,3.926,5.214,3.67,2.966,133.125,152.15,153.025,143.2
9/9/2008 18:00,3.462,4.737,3.054,2.619,148.008,151.742,155.117,135.95
9/9/2008 19:00,2.961,4.218,2.611,3.479,150.692,151.292,142.667,142.833
9/9/2008 20:00,2.8,3.836,2.242,2.86,132.775,135.733,127.967,123.608
9/9/2008 21:00,2.765,3.312,3.838,2.726,123.617,130.375,123.85,139.483
9/9/2008 22:00,2.806,3.26,2.567,3.192,145.95,133.517,133.308,152.342
9/9/2008 23:00,3.516,3.721,2.34,3.727,158.258,155.258,153.075,165.617
9/10/2008 0:00,3.243,3.918,2.311,1.977,153.692,163.708,158.658,193.892
9/10/2008 1:00,2.95,3.157,1.905,4.566,167.192,174.233,160.933,174.492
9/10/2008 2:00,3.801,3.844,1.814,4.333,174.308,185.383,177.208,182.317
9/10/2008 3:00,4.643,4.911,2.093,3.327,173.492,184.108,196.175,180.033
9/10/2008 4:00,2.135,5.257,4.227,2.03,164.583,185.825,190.025,181.708
9/10/2008 5:00,2.408,4.272,3.263,2.928,173.042,194,208.058,185.217
9/10/2008 6:00,2.253,3.719,2.503,2.627,187.667,199.9,198.05,176.042
9/10/2008 7:00,2.26,4.186,2.415,2.927,172.183,189.433,189.117,171.45
9/10/2008 8:00,2.639,3.92,2.84,3.393,172.883,186.075,189.883,169.642
9/10/2008 9:00,3.121,4.349,3.356,3.492,178.517,190.7,181.525,171.258
9/10/2008 10:00,3.332,5.46,4.044,3.7,173.225,189.158,177.1,179.217
9/10/2008 11:00,2.974,5.049,4.094,4.631,181.267,196.242,195.008,164.925
9/10/2008 12:00,4.165,5.189,4.552,4.924,175.925,205.225,211.017,165.267
9/10/2008 13:00,5.501,5.614,4.95,4.963,150.375,193,175.95,170.042
9/10/2008 14:00,4.618,6.216,5.282,5.62,178.075,185.067,172.6,167
9/10/2008 15:00,5.293,6.929,5.731,6.103,147.9,172.092,167.583,159.033
9/10/2008 16:00,6.137,7.307,6.458,6.475,151.617,167.983,155.692,165.3
9/10/2008 17:00,6.007,7.42,5.96,6.106,155.692,162.733,157.892,156.983
9/10/2008 18:00,6.326,7.376,5.661,5.387,151.375,161.233,164.433,147.075
9/10/2008 19:00,5.476,7.257,4.836,4.768,151.442,166.692,158.308,148.817
9/10/2008 20:00,4.874,6.503,4.305,4.345,149.15,157.633,151.85,146.808
9/10/2008 21:00,4.773,6.466,4.471,5.235,156.442,159.85,151.575,148.7
9/10/2008 22:00,5.353,6.082,4.802,5.577,149.575,163.392,156.208,148.092
9/10/2008 23:00,6.041,6.652,4.991,5.666,158.925,170.183,162,159.733
9/11/2008 0:00,5.269,7.173,5.219,5.565,152.05,168.067,165.458,149.083
9/11/2008 1:00,5.135,6.315,4.842,4.725,149.908,171.525,162.675,148.967
9/11/2008 2:00,4.613,5.381,4.273,4.519,151.9,166.625,160.242,156.825
9/11/2008 3:00,4.16,5.089,4.171,3.862,155.067,159.7,155.817,163.117
9/11/2008 4:00,3.867,4.522,3.603,3.307,169.517,167.108,164.442,173.308
9/11/2008 5:00,3.294,3.601,2.61,2.573,184.883,172.117,177.75,207.408
9/11/2008 6:00,2.18,3.364,2.324,1.305,187.817,182.142,184.3,163.767
9/11/2008 7:00,1.551,2.446,1.466,0.692,181.3,179.275,131.3,182.392
9/11/2008 8:00,0.962,2.851,1.355,1.311,176.5,140.892,137.5,85.745
9/11/2008 9:00,2.058,2.406,3.248,1.558,163,139.4,89.05,131.125
9/11/2008 10:00,2.524,2.278,2.934,2.714,187.6,127.083,103.45,126.017
9/11/2008 11:00,1.866,3.133,2.899,4.555,222.75,114.008,97.958,75.158
9/11/2008 12:00,1.316,3.603,3.79,3.773,196.467,110.883,106.658,75.143
9/11/2008 13:00,2.127,2.872,3.145,2.934,81.159,107.867,100.258,75.604
9/11/2008 14:00,4.26,1.604,1.474,4.322,79.155,81.719,91.256,91.917
9/11/2008 15:00,4.635,2.099,2.34,3.909,86.692,65.194,74.978,94.692
9/11/2008 16:00,5.254,3.312,2.464,3.83,104.225,75.878,90.421,92.425
9/11/2008 17:00,2.62,3.6,2.442,4.022,118.592,93.467,104.358,100.342
9/11/2008 18:00,1.877,4.16,2.402,5.392,81.171,100.008,107.183,92.158
9/11/2008 19:00,4.478,3.796,3.069,3.354,91.933,91.85,103.55,102.275
9/11/2008 20:00,4.125,3.675,2.293,3.599,94.975,106.392,120.058,93.517
9/11/2008 21:00,2.642,2.777,2.138,2.613,79.51,100.467,123.692,81.313
9/11/2008 22:00,2.724,2.134,1.921,2.217,79.615,104.592,106.55,59.5
9/11/2008 23:00,3.838,2.521,1.166,2.655,71.693,97.883,95.331,40.452
9/12/2008 0:00,3.477,3.086,1.903,3.046,62.998,79.82,57.938,42.333
9/12/2008 1:00,2.905,2.321,1.35,3.699,53.378,106.75,64.006,57.939
9/12/2008 2:00,2.524,1.826,2.05,2.756,57.169,74.794,80.311,64.237
9/12/2008 3:00,2.868,1.146,1.916,2.232,75.582,95.879,68.606,65.008
9/12/2008 4:00,2.895,1.839,1.489,2.365,60.754,11.861,41.157,84.35
9/12/2008 5:00,2.314,3.139,1.698,2.204,70.79,263.027,54.813,108.642
9/12/2008 6:00,1.94,2.912,1.948,1.718,191.895,294.062,182.137,134.458
9/12/2008 7:00,2.798,2.446,2.27,2.591,345.25,235.837,311.638,308.933
9/12/2008 8:00,2.656,2.645,2.064,2.543,179.249,231.246,315.386,331.883
9/12/2008 9:00,2.866,4.175,2.018,2.044,260.79,266.915,66.203,332.408
9/12/2008 10:00,2.705,4.969,2.449,1.436,149.924,64.09,181.744,253.466
9/12/2008 11:00,1.596,4.459,3.792,1.054,112.143,17.042,239.485,134.499
9/12/2008 12:00,1.044,3.825,2.703,1.237,147.828,13.907,94.111,206.224
9/12/2008 13:00,0.769,2.901,1.848,2.113,248.198,206.234,304.063,161.725
9/12/2008 14:00,1.586,1.886,1.669,2.848,289.883,286.123,235.886,249.158
9/12/2008 15:00,2.02,1.512,1.181,2.69,309.567,297.985,264.433,311.408
9/12/2008 16:00,1.843,2.427,1.757,2.586,311.467,303.892,303.958,305.008
9/12/2008 17:00,1.123,1.613,2.432,2.052,317.242,319.833,304.717,324.383
9/12/2008 18:00,1.387,0.916,0.988,1.68,280.68,196.039,311.067,338.867
9/12/2008 19:00,0.58,0.514,0.549,1.684,174.338,154.108,261.858,16.819
9/12/2008 20:00,0.567,0.704,0.447,1.737,190.532,121.704,147.034,60.594
9/12/2008 21:00,1.083,0.743,1.542,2.169,63.836,105.75,82.879,76.161
9/12/2008 22:00,0.71,0.855,1.714,0.97,106.408,99.25,75.629,114.044
9/12/2008 23:00,0.432,0.685,0.763,1.478,155.057,130.658,46.837,350.742
9/13/2008 0:00,1.38,1.376,1.336,1.357,347.75,127.175,32.648,160.711
9/13/2008 1:00,1.191,1.42,2.197,1.337,183.72,122.742,52.046,65.99
9/13/2008 2:00,0.733,1.349,2.011,0.984,39.218,95.45,56.543,241.954
9/13/2008 3:00,1.743,1.497,1.313,1.664,174.67,97.807,190.454,305.075
9/13/2008 4:00,2.836,2.557,1.906,0.976,317.525,324.075,323.183,241.875
9/13/2008 5:00,3.12,3.1,1.852,1.975,324.767,319.375,228.94,50.564
9/13/2008 6:00,2.06,2.616,2.231,2.01,144.933,214.703,34.694,157.574
9/13/2008 7:00,1.577,2.292,2.181,2.14,98.228,56.029,75.544,97.671
9/13/2008 8:00,1.691,1.756,1.661,2.346,177.622,150.297,156.814,236.513
9/13/2008 9:00,1.547,3.078,2.631,2.896,150.7,22.353,235.519,72.956
9/13/2008 10:00,2.272,4.521,3.911,4.864,47.751,40.874,21.802,31.74
9/13/2008 11:00,4.197,6.343,4.979,5.126,31.872,17.774,30.188,41.152
9/13/2008 12:00,5.682,5.183,5.209,5.426,45.297,36.498,24.988,21.163
9/13/2008 13:00,4.79,5.27,4.333,5.705,31.018,98.163,42.033,96.594
9/13/2008 14:00,5.311,5.549,4.795,6.088,22.521,153.486,150.93,38.683
9/13/2008 15:00,5.024,5.599,4.376,5.749,15.973,152.439,180.719,68.636
9/13/2008 16:00,5.101,5.463,4.243,4.76,18.312,241.476,210.275,19.794
9/13/2008 17:00,4.042,5.162,3.939,4.478,20.313,66.745,38.781,17.533
9/13/2008 18:00,3.683,5.182,3.952,3.7,28.554,132.438,15.792,98.478
9/13/2008 19:00,3.087,4.069,3.08,3.099,27.275,17.497,11.929,5.516
9/13/2008 20:00,2.959,3.242,2.834,3.091,28.392,25.743,19.63,12.007
9/13/2008 21:00,3.309,2.258,2.048,2.002,24.148,36.343,19.691,35.729
9/13/2008 22:00,2.463,2.3,2.026,1.77,37.664,48.452,37.75,182.384
9/13/2008 23:00,2.519,3.682,2.232,2.662,26.157,339.083,338.35,334.725
9/14/2008 0:00,3.195,3.418,2.969,3.844,235.031,334.367,333.733,320.708
9/14/2008 1:00,3.883,4.197,3.36,3.763,348.625,340.125,340.733,352.017
9/14/2008 2:00,4.096,4.101,3.522,3.607,326.934,334.717,208.8,3.748
9/14/2008 3:00,3.477,4.448,3.403,3.529,182.036,286.288,207.817,7.375
9/14/2008 4:00,3.165,4.181,3.913,2.695,16.013,150.974,69.517,184.271
9/14/2008 5:00,3.052,4.004,4.534,3.277,153.862,65.016,12.547,325.11
9/14/2008 6:00,3.611,3.763,3.165,3.571,259.984,343.458,47.968,344.775
9/14/2008 7:00,3.885,3.666,3.362,4.47,333.05,319.474,322.478,291.12
9/14/2008 8:00,4.153,6.237,5.504,7.61,311.487,232.599,62.831,8.924
9/14/2008 9:00,6.328,9.67,7.242,8.63,9.243,9.538,69.246,9.67
9/14/2008 10:00,7.654,8.861,7.617,8.099,16.943,16.303,11.566,14.801
9/14/2008 11:00,7.019,7.571,6.656,6.53,22.245,19.239,14.135,19.705
9/14/2008 12:00,5.697,6.396,5.831,5.928,30.058,22.979,15.732,23.57
9/14/2008 13:00,4.923,6.534,5.486,4.971,27.012,17.996,15.767,26.868
9/14/2008 14:00,4.252,5.304,4.804,5.064,38.688,17.29,16.143,45.512
9/14/2008 15:00,5.61,4.099,3.971,5.834,29.013,31.044,17.849,39.667
9/14/2008 16:00,5.172,5.066,4.452,4.43,42.037,29.645,22.687,39.591
9/14/2008 17:00,3.356,3.59,3.332,3.176,42.716,44.938,33.197,48.248
9/14/2008 18:00,3.289,2.812,2.526,2.776,62.946,50.093,51.177,70.855
9/14/2008 19:00,3.236,3.392,1.999,2.414,76.45,62.788,76.223,79.517
9/14/2008 20:00,1.983,2.915,2.325,2.243,89.825,68.848,88.817,83.9
9/14/2008 21:00,1.457,2.891,2.664,2.035,86.325,79.925,77.058,76.778
9/14/2008 22:00,1.316,2.396,2.516,2.344,82.117,108.217,80.811,59.174
9/14/2008 23:00,1.371,2.543,2.339,2.219,72.029,104.4,73.563,66.843
9/15/2008 0:00,1.704,2.078,2.479,2.402,73.961,96.375,83.377,76.538
9/15/2008 1:00,2.118,2.292,2.093,2.116,89.908,100.235,81.246,62.208
9/15/2008 2:00,2.624,2.267,1.791,2.439,58.8,119.225,73.734,46.644
9/15/2008 3:00,2.071,2.128,1.98,2.565,54.653,114.875,69.842,36.602
9/15/2008 4:00,1.288,1.88,1.967,1.323,67.871,108.375,72.951,27.18
9/15/2008 5:00,1.334,1.798,2.353,1.574,50.733,91.383,52.172,4.54
9/15/2008 6:00,1.044,1.486,2.144,1.732,33.853,31.295,25.658,13.46
9/15/2008 7:00,1.575,0.468,0.628,1.781,54.675,41.529,41.884,12.942
9/15/2008 8:00,0.968,0.236,0.817,1.948,54.902,67.904,98.798,73.028
9/15/2008 9:00,2.176,1.916,1.547,3.326,105.25,135.9,111.292,119.183
9/15/2008 10:00,2.841,2.355,1.92,2.277,127.1,146.217,121.817,93.752
9/15/2008 11:00,2.415,1.998,1.775,2.221,109.817,144.133,149.675,98.966
9/15/2008 12:00,2.615,2.108,1.889,1.989,78.734,157.583,129.933,116.9
9/15/2008 13:00,1.906,1.896,1.437,1.833,121.538,157.125,114.973,84.196
9/15/2008 14:00,2.07,1.812,1.835,1.9,116.123,214.558,202.233,126.158
9/15/2008 15:00,2.268,1.564,2.144,2.674,134.158,186.625,122.004,127.719
9/15/2008 16:00,2.275,2.609,2.121,2.546,153.333,164.35,114.717,137.675
9/15/2008 17:00,2.558,3.25,2.078,3.382,117.158,166.667,138.008,141.475
9/15/2008 18:00,3.312,3.527,3.043,3.934,144.342,163.392,153.867,156.308
9/15/2008 19:00,3.448,4.258,2.782,3.029,151.2,161.342,148.425,143.775
9/15/2008 20:00,3.12,3.912,2.606,3.29,149.875,159.058,142.283,142.958
9/15/2008 21:00,2.83,3.889,2.438,3.457,151.325,153.8,140.367,146.242
